l1d_size,l1d_assoc,l2cache,l2assoc,mem_type,l1d_hwp_type,cacheline_size,sim_seconds
256,8,ON,16,DDR4_2400_4x16,None,128,0.032861
512,8,OFF,1,DDR4_2400_16x4,TaggedPrefetcher,32,0.031717
256,4,ON,8,DDR4_2400_8x8,AMPMPrefetcher,128,0.032858
64,16,ON,8,DDR4_2400_8x8,SignaturePathPrefetcher,128,0.046409
256,8,ON,16,DDR3_1600_8x8,BOPPrefetcher,64,0.032542
64,4,ON,8,DDR4_2400_4x16,AMPMPrefetcher,32,0.058619
256,4,ON,2,DDR3_1600_8x8,TaggedPrefetcher,128,0.033003
32,2,ON,16,DDR3_1600_8x8,AMPMPrefetcher,32,0.059690
128,16,OFF,8,DDR3_1600_8x8,None,64,0.101399
512,4,OFF,2,DDR4_2400_4x16,SignaturePathPrefetcher,64,0.031680
64,1,ON,2,DDR4_2400_16x4,BOPPrefetcher,64,0.055536
32,8,OFF,2,DDR4_2400_4x16,None,64,0.152669
32,1,OFF,4,DDR4_2400_16x4,TaggedPrefetcher,32,0.158253
256,16,OFF,16,DDR4_2400_4x16,SignaturePathPrefetcher,32,0.032482
32,4,OFF,1,DDR4_2400_4x16,SignaturePathPrefetcher,32,0.111927
512,2,ON,4,DDR3_2133_8x8,BOPPrefetcher,32,0.032342
64,1,OFF,8,DDR4_2400_16x4,TaggedPrefetcher,128,0.159555
128,2,ON,8,DDR4_2400_16x4,None,64,0.047240
512,4,ON,2,DDR4_2400_4x16,TaggedPrefetcher,32,0.032563
128,1,OFF,4,DDR4_2400_16x4,None,64,0.107885
128,2,ON,8,DDR3_2133_8x8,SignaturePathPrefetcher,128,0.039910
512,8,ON,4,DDR3_2133_8x8,AMPMPrefetcher,32,0.032521
512,16,ON,4,DDR4_2400_8x8,AMPMPrefetcher,64,0.032742
256,4,ON,2,DDR4_2400_16x4,BOPPrefetcher,64,0.032969
512,16,OFF,8,DDR3_2133_8x8,BOPPrefetcher,64,0.031606
256,8,OFF,4,DDR4_2400_16x4,TaggedPrefetcher,32,0.032254
512,16,ON,16,DDR4_2400_4x16,TaggedPrefetcher,32,0.032704
32,1,ON,1,DDR3_2133_8x8,SignaturePathPrefetcher,64,0.049810
512,2,OFF,4,DDR4_2400_16x4,BOPPrefetcher,128,0.044503
64,2,ON,8,DDR4_2400_16x4,SignaturePathPrefetcher,64,0.044590
128,16,ON,4,DDR4_2400_8x8,TaggedPrefetcher,128,0.049613
64,8,ON,16,DDR4_2400_8x8,None,128,0.058211
128,1,OFF,4,DDR3_1600_8x8,TaggedPrefetcher,64,0.110908
256,8,OFF,4,DDR3_2133_8x8,None,32,0.033749
64,16,ON,8,DDR3_2133_8x8,None,32,0.058176
256,1,ON,8,DDR4_2400_8x8,SignaturePathPrefetcher,64,0.035474
64,4,ON,8,DDR4_2400_4x16,TaggedPrefetcher,64,0.060217
256,4,OFF,16,DDR3_1600_8x8,SignaturePathPrefetcher,32,0.032587
32,1,ON,1,DDR4_2400_4x16,AMPMPrefetcher,128,0.066161
64,4,ON,4,DDR4_2400_4x16,BOPPrefetcher,32,0.057781
32,8,OFF,16,DDR3_2133_8x8,None,32,0.148704
512,8,ON,4,DDR3_2133_8x8,TaggedPrefetcher,64,0.032759
64,8,OFF,4,DDR4_2400_8x8,None,128,0.159896
256,4,ON,2,DDR3_2133_8x8,SignaturePathPrefetcher,128,0.032773
512,4,ON,2,DDR3_2133_8x8,AMPMPrefetcher,128,0.032796
512,2,ON,8,DDR4_2400_16x4,SignaturePathPrefetcher,128,0.032851
32,8,OFF,16,DDR4_2400_8x8,BOPPrefetcher,32,0.152510
512,4,ON,16,DDR4_2400_16x4,AMPMPrefetcher,32,0.032696
64,2,OFF,2,DDR4_2400_4x16,BOPPrefetcher,128,0.159316
64,2,OFF,16,DDR3_2133_8x8,SignaturePathPrefetcher,32,0.109128
64,1,ON,16,DDR4_2400_4x16,SignaturePathPrefetcher,64,0.045414
64,8,ON,4,DDR3_2133_8x8,TaggedPrefetcher,32,0.059052
256,4,OFF,1,DDR3_1600_8x8,None,128,0.032847
64,4,ON,16,DDR3_2133_8x8,AMPMPrefetcher,32,0.058704
32,2,ON,1,DDR4_2400_4x16,BOPPrefetcher,32,0.057855
256,4,OFF,2,DDR3_1600_8x8,TaggedPrefetcher,128,0.032900
256,2,OFF,4,DDR4_2400_8x8,BOPPrefetcher,32,0.046510
128,8,ON,8,DDR4_2400_8x8,SignaturePathPrefetcher,32,0.040518
64,8,OFF,8,DDR3_1600_8x8,AMPMPrefetcher,32,0.153342
32,8,OFF,2,DDR3_1600_8x8,BOPPrefetcher,128,0.158113
64,8,ON,2,DDR4_2400_16x4,TaggedPrefetcher,32,0.059044
32,2,ON,16,DDR3_1600_8x8,AMPMPrefetcher,64,0.060359
64,16,ON,16,DDR4_2400_16x4,AMPMPrefetcher,32,0.058665
128,1,OFF,8,DDR4_2400_16x4,SignaturePathPrefetcher,128,0.075354
64,4,ON,4,DDR3_1600_8x8,SignaturePathPrefetcher,32,0.044291
32,2,ON,2,DDR4_2400_8x8,TaggedPrefetcher,32,0.059028
32,1,ON,2,DDR4_2400_16x4,None,32,0.059672
128,16,ON,1,DDR4_2400_16x4,BOPPrefetcher,64,0.046999
256,8,ON,4,DDR4_2400_4x16,BOPPrefetcher,128,0.032892
128,4,ON,8,DDR4_2400_8x8,SignaturePathPrefetcher,64,0.037532
256,1,ON,1,DDR4_2400_4x16,SignaturePathPrefetcher,64,0.035088
64,1,ON,8,DDR4_2400_8x8,AMPMPrefetcher,64,0.057000
256,4,ON,4,DDR4_2400_8x8,BOPPrefetcher,32,0.032776
32,2,ON,1,DDR3_2133_8x8,BOPPrefetcher,32,0.057691
32,2,ON,16,DDR4_2400_16x4,AMPMPrefetcher,128,0.063894
512,1,OFF,4,DDR3_1600_8x8,TaggedPrefetcher,64,0.032282
32,1,OFF,16,DDR4_2400_8x8,AMPMPrefetcher,128,0.178739
64,2,OFF,1,DDR4_2400_8x8,None,128,0.161166
32,8,OFF,8,DDR4_2400_8x8,SignaturePathPrefetcher,32,0.112599
64,1,OFF,2,DDR4_2400_4x16,TaggedPrefetcher,128,0.165513
128,4,OFF,2,DDR4_2400_4x16,SignaturePathPrefetcher,128,0.075561
128,4,ON,1,DDR3_2133_8x8,None,32,0.039030
32,2,OFF,2,DDR4_2400_16x4,SignaturePathPrefetcher,32,0.109327
512,16,OFF,2,DDR3_2133_8x8,BOPPrefetcher,64,0.031606
512,2,OFF,16,DDR3_1600_8x8,SignaturePathPrefetcher,128,0.032356
32,1,OFF,16,DDR4_2400_16x4,TaggedPrefetcher,64,0.154997
512,2,OFF,16,DDR4_2400_8x8,BOPPrefetcher,128,0.032122
256,1,ON,8,DDR4_2400_4x16,SignaturePathPrefetcher,128,0.036076
32,4,ON,16,DDR4_2400_16x4,SignaturePathPrefetcher,64,0.045353
64,4,OFF,1,DDR3_2133_8x8,None,128,0.154036
128,16,ON,2,DDR4_2400_4x16,BOPPrefetcher,32,0.046775
128,4,ON,2,DDR4_2400_8x8,TaggedPrefetcher,32,0.045705
256,16,ON,2,DDR4_2400_16x4,AMPMPrefetcher,64,0.032660
64,1,OFF,8,DDR4_2400_4x16,SignaturePathPrefetcher,32,0.101941
128,1,ON,8,DDR4_2400_4x16,TaggedPrefetcher,128,0.050063
64,4,ON,1,DDR4_2400_4x16,TaggedPrefetcher,32,0.058909
256,1,OFF,2,DDR4_2400_8x8,None,64,0.072084
512,2,OFF,2,DDR4_2400_8x8,AMPMPrefetcher,32,0.032611
512,4,ON,2,DDR4_2400_4x16,TaggedPrefetcher,64,0.032676
256,16,ON,1,DDR4_2400_16x4,AMPMPrefetcher,64,0.032221
64,1,OFF,2,DDR3_1600_8x8,TaggedPrefetcher,32,0.143263
256,4,OFF,4,DDR3_2133_8x8,BOPPrefetcher,32,0.034185
64,1,OFF,8,DDR4_2400_16x4,None,64,0.141152
64,16,OFF,16,DDR3_1600_8x8,None,32,0.152420
64,8,OFF,8,DDR3_2133_8x8,None,64,0.146652
64,4,ON,2,DDR4_2400_8x8,SignaturePathPrefetcher,32,0.044935
32,16,ON,16,DDR4_2400_16x4,None,32,0.058125
512,2,OFF,4,DDR4_2400_4x16,None,128,0.032470
128,16,ON,4,DDR4_2400_4x16,SignaturePathPrefetcher,32,0.039349
256,4,ON,4,DDR3_1600_8x8,TaggedPrefetcher,64,0.032895
32,2,ON,1,DDR3_2133_8x8,TaggedPrefetcher,64,0.060284
64,4,ON,2,DDR4_2400_16x4,BOPPrefetcher,32,0.057695
512,1,OFF,2,DDR3_1600_8x8,AMPMPrefetcher,128,0.032625
64,1,ON,4,DDR4_2400_4x16,TaggedPrefetcher,64,0.057626
32,16,OFF,2,DDR4_2400_8x8,None,64,0.150140
512,8,OFF,4,DDR4_2400_4x16,SignaturePathPrefetcher,32,0.031909
256,16,OFF,8,DDR4_2400_16x4,None,64,0.032225
256,4,ON,4,DDR4_2400_8x8,BOPPrefetcher,128,0.032830
512,4,ON,2,DDR3_2133_8x8,None,128,0.032788
512,2,OFF,16,DDR3_1600_8x8,TaggedPrefetcher,64,0.044431
64,2,OFF,2,DDR4_2400_4x16,SignaturePathPrefetcher,64,0.104862
64,2,ON,16,DDR4_2400_16x4,SignaturePathPrefetcher,32,0.045091
64,16,OFF,8,DDR4_2400_8x8,AMPMPrefetcher,128,0.172165
32,2,OFF,1,DDR4_2400_16x4,AMPMPrefetcher,32,0.158510
32,4,OFF,4,DDR4_2400_4x16,BOPPrefetcher,64,0.151514
64,8,ON,4,DDR4_2400_16x4,SignaturePathPrefetcher,32,0.044358
64,16,ON,4,DDR4_2400_8x8,SignaturePathPrefetcher,32,0.044288
512,1,OFF,1,DDR4_2400_16x4,SignaturePathPrefetcher,128,0.043605
32,1,OFF,2,DDR4_2400_4x16,None,32,0.158699
256,4,OFF,1,DDR4_2400_4x16,AMPMPrefetcher,32,0.033774
512,16,ON,8,DDR4_2400_8x8,BOPPrefetcher,128,0.032849
512,1,OFF,1,DDR3_1600_8x8,None,32,0.065462
32,16,OFF,2,DDR4_2400_16x4,TaggedPrefetcher,32,0.150278
256,16,OFF,2,DDR4_2400_16x4,BOPPrefetcher,64,0.032206
256,16,OFF,1,DDR3_1600_8x8,AMPMPrefetcher,64,0.031673
512,8,OFF,2,DDR3_1600_8x8,SignaturePathPrefetcher,128,0.031847
512,1,OFF,16,DDR4_2400_4x16,SignaturePathPrefetcher,128,0.032531
256,4,OFF,1,DDR4_2400_4x16,SignaturePathPrefetcher,64,0.031687
64,16,ON,1,DDR3_2133_8x8,SignaturePathPrefetcher,128,0.046124
512,4,ON,16,DDR4_2400_16x4,SignaturePathPrefetcher,128,0.032856
128,8,ON,1,DDR4_2400_16x4,TaggedPrefetcher,32,0.043282
64,16,ON,2,DDR4_2400_16x4,SignaturePathPrefetcher,64,0.044994
128,1,OFF,1,DDR3_2133_8x8,SignaturePathPrefetcher,32,0.057700
128,8,ON,1,DDR3_2133_8x8,SignaturePathPrefetcher,64,0.040554
128,16,ON,4,DDR4_2400_4x16,SignaturePathPrefetcher,64,0.040367
256,2,ON,1,DDR4_2400_8x8,BOPPrefetcher,64,0.035123
512,2,OFF,8,DDR3_1600_8x8,BOPPrefetcher,64,0.043601
256,8,ON,2,DDR4_2400_4x16,None,32,0.032410
32,16,OFF,4,DDR3_1600_8x8,None,64,0.152412
512,4,ON,16,DDR3_2133_8x8,None,64,0.032562
256,16,OFF,2,DDR3_1600_8x8,None,64,0.032296
32,2,OFF,1,DDR4_2400_16x4,BOPPrefetcher,128,0.156891
128,8,OFF,8,DDR3_1600_8x8,SignaturePathPrefetcher,128,0.065029
256,2,OFF,2,DDR3_1600_8x8,None,128,0.033170
32,16,OFF,16,DDR3_1600_8x8,AMPMPrefetcher,32,0.157009
128,4,OFF,2,DDR3_1600_8x8,TaggedPrefetcher,64,0.079990
64,2,OFF,16,DDR4_2400_16x4,TaggedPrefetcher,128,0.172366
256,4,ON,16,DDR3_1600_8x8,AMPMPrefetcher,64,0.033102
512,4,OFF,16,DDR4_2400_4x16,TaggedPrefetcher,32,0.032098
128,2,ON,2,DDR4_2400_16x4,BOPPrefetcher,128,0.043144
32,16,OFF,2,DDR3_2133_8x8,SignaturePathPrefetcher,64,0.102719
512,16,OFF,1,DDR4_2400_4x16,None,128,0.031796
32,16,ON,2,DDR4_2400_4x16,AMPMPrefetcher,64,0.059848
64,2,ON,2,DDR3_1600_8x8,SignaturePathPrefetcher,128,0.046348
64,4,OFF,16,DDR3_1600_8x8,BOPPrefetcher,32,0.151987
128,4,OFF,8,DDR3_1600_8x8,AMPMPrefetcher,32,0.089684
512,8,ON,8,DDR3_2133_8x8,AMPMPrefetcher,128,0.032865
32,8,ON,8,DDR4_2400_4x16,BOPPrefetcher,128,0.057454
512,2,ON,4,DDR4_2400_8x8,TaggedPrefetcher,32,0.034976
512,4,OFF,1,DDR4_2400_8x8,SignaturePathPrefetcher,32,0.031856
32,16,ON,1,DDR3_2133_8x8,TaggedPrefetcher,64,0.060104
128,1,OFF,4,DDR3_2133_8x8,SignaturePathPrefetcher,64,0.090604
64,16,ON,1,DDR4_2400_4x16,AMPMPrefetcher,128,0.062819
32,8,OFF,2,DDR4_2400_16x4,TaggedPrefetcher,32,0.150417
64,1,OFF,2,DDR4_2400_4x16,AMPMPrefetcher,32,0.152725
128,8,ON,1,DDR3_2133_8x8,TaggedPrefetcher,128,0.053075
256,8,ON,1,DDR4_2400_8x8,AMPMPrefetcher,128,0.032720
32,8,OFF,4,DDR4_2400_8x8,SignaturePathPrefetcher,32,0.112599
32,2,ON,16,DDR4_2400_8x8,AMPMPrefetcher,32,0.059572
64,8,ON,2,DDR4_2400_8x8,BOPPrefetcher,64,0.057925
512,4,ON,8,DDR4_2400_8x8,None,64,0.032779
128,2,OFF,1,DDR4_2400_8x8,AMPMPrefetcher,32,0.077039
512,16,OFF,1,DDR4_2400_4x16,TaggedPrefetcher,64,0.031739
256,8,ON,1,DDR4_2400_8x8,TaggedPrefetcher,64,0.032386
32,16,ON,16,DDR4_2400_8x8,None,64,0.058225
256,1,ON,8,DDR4_2400_4x16,BOPPrefetcher,32,0.045507
256,8,ON,2,DDR3_1600_8x8,TaggedPrefetcher,32,0.032440
128,2,ON,8,DDR4_2400_16x4,SignaturePathPrefetcher,64,0.038043
128,8,OFF,4,DDR4_2400_8x8,None,64,0.103849
64,1,OFF,8,DDR3_1600_8x8,None,32,0.152154
32,1,ON,1,DDR3_1600_8x8,SignaturePathPrefetcher,64,0.048917
128,2,OFF,4,DDR3_2133_8x8,BOPPrefetcher,128,0.094447
64,2,ON,4,DDR4_2400_16x4,None,128,0.056763
32,8,OFF,1,DDR3_2133_8x8,BOPPrefetcher,128,0.149737
32,4,ON,16,DDR4_2400_8x8,None,32,0.058138
512,4,ON,16,DDR4_2400_16x4,TaggedPrefetcher,32,0.032749
128,16,OFF,1,DDR4_2400_4x16,SignaturePathPrefetcher,64,0.062047
64,8,OFF,8,DDR4_2400_8x8,TaggedPrefetcher,128,0.173027
256,8,ON,2,DDR4_2400_8x8,AMPMPrefetcher,32,0.032402
64,1,OFF,2,DDR4_2400_4x16,TaggedPrefetcher,64,0.141276
64,2,ON,2,DDR4_2400_8x8,BOPPrefetcher,128,0.057405
32,4,OFF,1,DDR4_2400_8x8,BOPPrefetcher,64,0.150576
32,1,OFF,1,DDR4_2400_8x8,AMPMPrefetcher,64,0.159288
128,2,ON,8,DDR3_1600_8x8,SignaturePathPrefetcher,64,0.037105
256,1,OFF,4,DDR3_1600_8x8,TaggedPrefetcher,32,0.107566
32,1,ON,1,DDR3_2133_8x8,BOPPrefetcher,128,0.061965
32,16,ON,4,DDR4_2400_8x8,AMPMPrefetcher,128,0.063245
512,1,OFF,8,DDR3_1600_8x8,TaggedPrefetcher,128,0.042124
32,4,OFF,2,DDR4_2400_16x4,SignaturePathPrefetcher,32,0.115313
256,16,ON,16,DDR4_2400_4x16,None,128,0.032858
32,8,ON,1,DDR3_2133_8x8,TaggedPrefetcher,32,0.058860
256,16,OFF,8,DDR3_1600_8x8,BOPPrefetcher,64,0.032311
256,2,OFF,1,DDR4_2400_16x4,AMPMPrefetcher,128,0.033119
256,2,ON,16,DDR4_2400_8x8,TaggedPrefetcher,32,0.035005
256,1,ON,4,DDR4_2400_16x4,BOPPrefetcher,32,0.040779
64,8,OFF,2,DDR3_1600_8x8,TaggedPrefetcher,32,0.151425
64,4,ON,16,DDR3_2133_8x8,None,128,0.058213
64,8,ON,4,DDR3_2133_8x8,SignaturePathPrefetcher,32,0.045569
64,8,OFF,4,DDR4_2400_4x16,None,64,0.152062
128,1,ON,16,DDR3_2133_8x8,TaggedPrefetcher,64,0.049586
64,16,OFF,16,DDR4_2400_8x8,None,64,0.150058
512,4,OFF,1,DDR4_2400_8x8,BOPPrefetcher,32,0.032680
64,8,OFF,8,DDR4_2400_4x16,SignaturePathPrefetcher,64,0.103705
64,4,ON,2,DDR3_2133_8x8,AMPMPrefetcher,32,0.058690
64,1,ON,8,DDR4_2400_16x4,AMPMPrefetcher,64,0.057188
32,16,OFF,4,DDR4_2400_8x8,AMPMPrefetcher,32,0.154740
32,8,OFF,16,DDR3_2133_8x8,TaggedPrefetcher,64,0.147045
128,1,OFF,16,DDR3_2133_8x8,SignaturePathPrefetcher,64,0.090604
512,2,ON,8,DDR4_2400_16x4,BOPPrefetcher,128,0.032860
512,8,OFF,4,DDR3_1600_8x8,None,128,0.031775
128,16,ON,8,DDR4_2400_16x4,None,64,0.048631
128,4,OFF,8,DDR4_2400_8x8,BOPPrefetcher,32,0.112970
32,1,ON,8,DDR4_2400_16x4,BOPPrefetcher,128,0.061950
32,1,ON,16,DDR3_1600_8x8,TaggedPrefetcher,128,0.064922
512,16,ON,16,DDR4_2400_16x4,TaggedPrefetcher,32,0.032722
256,1,OFF,1,DDR4_2400_16x4,SignaturePathPrefetcher,64,0.051086
128,8,ON,4,DDR4_2400_4x16,SignaturePathPrefetcher,32,0.037574
32,4,ON,8,DDR4_2400_8x8,TaggedPrefetcher,128,0.062352
256,4,OFF,4,DDR3_1600_8x8,None,128,0.032847
128,8,OFF,4,DDR4_2400_4x16,SignaturePathPrefetcher,64,0.076836
128,8,OFF,8,DDR3_2133_8x8,BOPPrefetcher,32,0.107915
256,4,OFF,16,DDR4_2400_4x16,None,32,0.036007
128,2,ON,1,DDR4_2400_4x16,TaggedPrefetcher,32,0.045326
512,1,OFF,8,DDR3_2133_8x8,None,32,0.041709
32,16,ON,1,DDR3_2133_8x8,SignaturePathPrefetcher,32,0.045129
512,16,OFF,16,DDR3_1600_8x8,AMPMPrefetcher,64,0.031692
32,16,OFF,4,DDR4_2400_4x16,TaggedPrefetcher,128,0.173130
64,16,OFF,2,DDR4_2400_4x16,AMPMPrefetcher,64,0.156214
512,16,ON,2,DDR4_2400_8x8,AMPMPrefetcher,64,0.032701
64,16,OFF,8,DDR4_2400_4x16,SignaturePathPrefetcher,32,0.107094
64,1,OFF,2,DDR3_1600_8x8,SignaturePathPrefetcher,32,0.108979
32,8,OFF,4,DDR4_2400_16x4,AMPMPrefetcher,32,0.157041
64,4,ON,1,DDR3_2133_8x8,None,64,0.058068
32,8,ON,16,DDR4_2400_16x4,SignaturePathPrefetcher,64,0.044946
32,8,ON,4,DDR4_2400_4x16,BOPPrefetcher,32,0.057788
64,16,OFF,16,DDR4_2400_16x4,SignaturePathPrefetcher,32,0.107756
64,2,ON,4,DDR4_2400_4x16,AMPMPrefetcher,128,0.059370
512,1,ON,8,DDR3_2133_8x8,BOPPrefetcher,32,0.036020
64,8,ON,8,DDR3_2133_8x8,BOPPrefetcher,32,0.058085
32,16,OFF,2,DDR4_2400_8x8,TaggedPrefetcher,32,0.150632
32,8,ON,2,DDR4_2400_16x4,SignaturePathPrefetcher,32,0.044457
128,8,ON,1,DDR4_2400_16x4,BOPPrefetcher,64,0.041545
512,16,OFF,16,DDR4_2400_8x8,AMPMPrefetcher,32,0.031707
256,4,ON,8,DDR4_2400_16x4,TaggedPrefetcher,32,0.032808
64,1,ON,4,DDR4_2400_16x4,AMPMPrefetcher,128,0.059776
512,2,OFF,2,DDR3_2133_8x8,None,64,0.031758
512,4,ON,8,DDR4_2400_4x16,SignaturePathPrefetcher,64,0.032815
256,2,ON,8,DDR3_1600_8x8,None,32,0.036105
512,16,ON,16,DDR3_1600_8x8,BOPPrefetcher,64,0.032676
256,16,ON,2,DDR4_2400_8x8,BOPPrefetcher,64,0.032685
128,8,ON,2,DDR4_2400_8x8,BOPPrefetcher,128,0.047520
64,16,OFF,8,DDR3_2133_8x8,SignaturePathPrefetcher,128,0.106334
256,4,ON,4,DDR4_2400_16x4,None,128,0.032927
512,1,ON,16,DDR3_1600_8x8,AMPMPrefetcher,64,0.036502
256,4,OFF,2,DDR3_2133_8x8,SignaturePathPrefetcher,128,0.043173
512,16,OFF,16,DDR3_2133_8x8,BOPPrefetcher,32,0.032427
512,4,ON,8,DDR4_2400_8x8,AMPMPrefetcher,64,0.032807
128,16,OFF,1,DDR4_2400_4x16,TaggedPrefetcher,128,0.066325
256,16,ON,4,DDR3_1600_8x8,BOPPrefetcher,64,0.032745
128,4,ON,8,DDR3_1600_8x8,SignaturePathPrefetcher,32,0.039123
128,16,ON,8,DDR3_1600_8x8,TaggedPrefetcher,32,0.048342
32,16,ON,1,DDR4_2400_16x4,AMPMPrefetcher,128,0.063212
64,2,OFF,2,DDR3_2133_8x8,TaggedPrefetcher,64,0.140387
128,1,OFF,8,DDR3_2133_8x8,BOPPrefetcher,128,0.095540
128,4,ON,4,DDR3_1600_8x8,BOPPrefetcher,32,0.045785
256,8,ON,4,DDR4_2400_8x8,TaggedPrefetcher,64,0.032711
512,1,ON,8,DDR4_2400_8x8,SignaturePathPrefetcher,32,0.033423
64,4,OFF,4,DDR3_2133_8x8,TaggedPrefetcher,64,0.147239
128,4,OFF,16,DDR4_2400_8x8,SignaturePathPrefetcher,64,0.062537
256,1,OFF,4,DDR4_2400_8x8,AMPMPrefetcher,64,0.106226
64,4,ON,4,DDR4_2400_16x4,SignaturePathPrefetcher,32,0.045162
32,16,ON,16,DDR3_2133_8x8,None,64,0.058181
32,2,ON,1,DDR4_2400_16x4,BOPPrefetcher,128,0.057337
512,1,OFF,1,DDR3_1600_8x8,SignaturePathPrefetcher,64,0.032676
128,8,ON,2,DDR3_2133_8x8,BOPPrefetcher,32,0.042112
512,8,ON,8,DDR3_1600_8x8,TaggedPrefetcher,64,0.032765
512,8,ON,8,DDR4_2400_16x4,AMPMPrefetcher,64,0.032809
128,1,OFF,1,DDR3_2133_8x8,SignaturePathPrefetcher,128,0.077213
32,2,ON,4,DDR4_2400_8x8,None,128,0.058295
64,16,ON,4,DDR3_1600_8x8,None,128,0.058184
256,8,OFF,1,DDR4_2400_16x4,SignaturePathPrefetcher,128,0.031795
32,16,ON,1,DDR3_2133_8x8,None,64,0.057991
32,2,OFF,16,DDR4_2400_16x4,TaggedPrefetcher,64,0.151064
32,16,OFF,4,DDR4_2400_16x4,None,128,0.160258
512,2,ON,1,DDR3_1600_8x8,AMPMPrefetcher,128,0.032765
512,2,ON,4,DDR4_2400_8x8,SignaturePathPrefetcher,32,0.032523
64,4,ON,4,DDR4_2400_16x4,BOPPrefetcher,32,0.057917
32,8,OFF,4,DDR3_2133_8x8,SignaturePathPrefetcher,32,0.102574
64,2,ON,16,DDR4_2400_16x4,BOPPrefetcher,64,0.057205
512,2,ON,8,DDR3_2133_8x8,BOPPrefetcher,64,0.032579
256,2,OFF,1,DDR3_2133_8x8,BOPPrefetcher,128,0.032896
64,1,OFF,1,DDR3_1600_8x8,TaggedPrefetcher,32,0.143263
256,2,ON,4,DDR4_2400_4x16,TaggedPrefetcher,128,0.038472
32,8,ON,1,DDR4_2400_16x4,TaggedPrefetcher,128,0.061983
32,4,ON,16,DDR4_2400_4x16,TaggedPrefetcher,32,0.059057
512,2,ON,8,DDR3_2133_8x8,AMPMPrefetcher,128,0.032941
512,8,ON,1,DDR4_2400_4x16,AMPMPrefetcher,32,0.032309
32,1,OFF,4,DDR4_2400_8x8,AMPMPrefetcher,128,0.178739
32,4,ON,2,DDR4_2400_16x4,None,128,0.057841
256,2,OFF,16,DDR4_2400_8x8,None,32,0.046510
64,1,ON,2,DDR3_2133_8x8,AMPMPrefetcher,128,0.059336
256,2,OFF,8,DDR4_2400_8x8,BOPPrefetcher,128,0.033006
512,8,ON,4,DDR4_2400_8x8,None,32,0.032521
64,16,ON,4,DDR4_2400_8x8,BOPPrefetcher,64,0.057929
512,16,ON,1,DDR4_2400_8x8,SignaturePathPrefetcher,128,0.032781
32,4,ON,1,DDR4_2400_4x16,None,64,0.057871
256,2,ON,16,DDR3_2133_8x8,TaggedPrefetcher,32,0.035164
512,16,ON,2,DDR3_2133_8x8,SignaturePathPrefetcher,32,0.032415
512,4,OFF,8,DDR3_1600_8x8,None,128,0.031817
256,8,ON,1,DDR4_2400_4x16,AMPMPrefetcher,64,0.032631
256,4,OFF,1,DDR3_2133_8x8,TaggedPrefetcher,64,0.033243
256,16,OFF,16,DDR3_1600_8x8,TaggedPrefetcher,32,0.032307
128,2,OFF,2,DDR3_2133_8x8,TaggedPrefetcher,32,0.060225
128,1,OFF,2,DDR3_2133_8x8,TaggedPrefetcher,32,0.104617
64,8,OFF,4,DDR3_2133_8x8,SignaturePathPrefetcher,128,0.110306
256,16,OFF,8,DDR3_2133_8x8,TaggedPrefetcher,64,0.031720
64,8,ON,2,DDR4_2400_4x16,TaggedPrefetcher,32,0.059055
32,2,OFF,16,DDR4_2400_8x8,AMPMPrefetcher,128,0.171463
256,2,ON,8,DDR4_2400_16x4,SignaturePathPrefetcher,64,0.035259
256,16,ON,16,DDR3_1600_8x8,SignaturePathPrefetcher,128,0.032877
256,1,ON,8,DDR3_1600_8x8,None,32,0.043895
32,16,ON,4,DDR3_2133_8x8,AMPMPrefetcher,128,0.063578
64,8,ON,8,DDR4_2400_8x8,AMPMPrefetcher,32,0.058547
512,1,ON,16,DDR4_2400_4x16,SignaturePathPrefetcher,64,0.034361
64,1,ON,2,DDR4_2400_8x8,AMPMPrefetcher,64,0.057678
256,8,OFF,8,DDR3_2133_8x8,AMPMPrefetcher,32,0.032264
512,1,ON,4,DDR4_2400_16x4,AMPMPrefetcher,128,0.035295
64,1,OFF,8,DDR3_2133_8x8,TaggedPrefetcher,64,0.136084
512,4,OFF,16,DDR4_2400_4x16,None,128,0.031785
32,4,OFF,8,DDR4_2400_8x8,None,128,0.159157
256,8,OFF,4,DDR4_2400_16x4,SignaturePathPrefetcher,64,0.031676
256,16,OFF,4,DDR3_1600_8x8,AMPMPrefetcher,64,0.031673
64,8,ON,4,DDR3_1600_8x8,SignaturePathPrefetcher,128,0.046533
32,2,ON,4,DDR3_2133_8x8,None,64,0.058294
64,16,OFF,1,DDR3_2133_8x8,AMPMPrefetcher,128,0.162844
256,8,ON,1,DDR4_2400_16x4,SignaturePathPrefetcher,32,0.032290
512,1,OFF,2,DDR3_2133_8x8,None,64,0.032536
64,8,OFF,16,DDR4_2400_16x4,SignaturePathPrefetcher,64,0.099386
64,16,OFF,2,DDR4_2400_4x16,AMPMPrefetcher,32,0.157211
256,1,ON,4,DDR3_1600_8x8,TaggedPrefetcher,32,0.039484
128,1,OFF,16,DDR4_2400_16x4,BOPPrefetcher,64,0.121083
32,16,OFF,4,DDR4_2400_4x16,None,32,0.153906
128,16,OFF,2,DDR4_2400_4x16,None,64,0.065355
128,16,ON,8,DDR4_2400_16x4,TaggedPrefetcher,32,0.037789
64,4,ON,2,DDR4_2400_16x4,AMPMPrefetcher,64,0.060004
64,2,ON,1,DDR4_2400_4x16,AMPMPrefetcher,32,0.057554
